seconds,underlying,volume
7686,194.285,1
7687,194.285,2
7688,194.29,1
7689,194.3,5
7690,194.31,1
7691,194.3,1
7692,194.3,1
7693,194.3,1
7694,194.3,1
7695,194.3,1
7696,194.295,1
7697,194.29,1
7698,194.29,1
7699,194.2871,1
7700,194.2871,1
7701,194.2871,1
7702,194.2871,1
7703,194.29,1
7704,194.2866,1
7705,194.29,5
7706,194.295,10
7707,194.2979,1
7708,194.2987,1
7709,194.3,1
7710,194.3,1
7711,194.3,1
7712,194.3,1
7713,194.3,1
7714,194.315,1
7715,194.32,1
7716,194.32,1
7717,194.32,1
7718,194.3181,2
7719,194.31,1
7720,194.31,1
7721,194.31,1
7722,194.3001,2
7723,194.3001,1
7724,194.305,1
7725,194.305,1
7726,194.303,1
7727,194.303,1
7728,194.303,1
7729,194.303,1
7730,194.2969,1
7731,194.295,1
7732,194.29,1
7733,194.28,1
7734,194.28,1
7735,194.29,1
7736,194.29,1
7737,194.29,1
7738,194.29,4
7739,194.29,4
7740,194.3,7
7741,194.3,7
7742,194.2944,1
7743,194.3,1
7744,194.3,1
7745,194.3,1
7746,194.3,1
7747,194.2995,2
7748,194.3,1
7749,194.3,2
7750,194.3,2
7751,194.295,1
7752,194.31,1
7753,194.31,1
7754,194.3091,7
7755,194.3091,7
7756,194.32,9
7757,194.32,1
7758,194.33,1
7759,194.33,1
7760,194.33,1
7761,194.33,1
7762,194.3101,1
7763,194.33,1
7764,194.33,1
7765,194.33,1
7766,194.3269,3
7767,194.3299,5
7768,194.3299,5
7769,194.3299,5
7770,194.33,1
7771,194.345,5
7772,194.345,5
7773,194.35,1
7774,194.345,1
7775,194.345,2
7776,194.3509,3
7777,194.36,1
7778,194.36,1
7779,194.36,1
7780,194.36,1
7781,194.36,1
7782,194.36,1
7783,194.36,1
7784,194.36,1
7785,194.37,1
7786,194.3669,10
7787,194.35,1
7788,194.35,1
7789,194.36,3
7790,194.37,1
7791,194.37,1
7792,194.37,1
7793,194.39,5
7794,194.3801,5
7795,194.39,1
7796,194.385,2
7797,194.385,13
7798,194.385,13
7799,194.3876,1
7800,194.385,1
7801,194.385,1
7802,194.3843,3
7803,194.3843,3
7804,194.38,1
7805,194.38,2
7806,194.3734,6
7807,194.3738,3
7808,194.3738,3
7809,194.375,1
7810,194.375,1
7811,194.375,1
7812,194.3795,1
7813,194.3795,1
7814,194.375,1
7815,194.38,1
7816,194.38,1
7817,194.3779,2
7818,194.3779,2
7819,194.38,1
7820,194.38,1
7821,194.38,1
7822,194.38,1
7823,194.38,1
7824,194.36,1
7825,194.37,1
7826,194.36,1
7827,194.36,1
7828,194.3601,5
7829,194.3674,1
7830,194.37,1
7831,194.37,1
7832,194.37,1
7833,194.37,1
7834,194.37,1
7835,194.365,1
7836,194.3689,1
7837,194.3689,1
7838,194.37,1
7839,194.37,1
7840,194.37,1
7841,194.375,5
7842,194.3735,1
7843,194.38,1
7844,194.37,1
7845,194.37,1
7846,194.3772,1
7847,194.3772,1
7848,194.37,1
7849,194.375,1
7850,194.3791,5
7851,194.37,1
7852,194.375,1
7853,194.375,1
7854,194.37,1
7855,194.37,1
7856,194.3701,1
7857,194.35,1
7858,194.3501,5
7859,194.351,15
7860,194.351,15
7861,194.3521,1
7862,194.3501,3
7863,194.3501,3
7864,194.3501,3
7865,194.36,1
7866,194.37,1
7867,194.3799,12
7868,194.3799,12
7869,194.37,1
7870,194.37,1
7871,194.38,4
7872,194.365,1
7873,194.365,1
7874,194.365,1
7875,194.365,1
7876,194.37,1
7877,194.3732,1
7878,194.375,1
7879,194.37,2
7880,194.37,1
7881,194.37,1
7882,194.38,1
7883,194.38,1
7884,194.37,1
7885,194.37,1
7886,194.38,1
7887,194.38,1
7888,194.38,1
7889,194.38,1
7890,194.385,1
7891,194.3825,1
7892,194.3825,1
7893,194.38,1
7894,194.3825,1
7895,194.385,1
7896,194.3701,1
7897,194.38,1
7898,194.38,1
7899,194.3799,1
7900,194.3799,1
7901,194.3715,2
7902,194.3715,2
7903,194.37,1
7904,194.365,2
7905,194.36,1
7906,194.355,1
7907,194.355,1
7908,194.355,1
7909,194.3631,1
7910,194.3631,1
7911,194.365,1
7912,194.36,1
7913,194.36,1
7914,194.35,1
7915,194.35,1
7916,194.3312,1
7917,194.335,13
7918,194.33,1
7919,194.3399,13
7920,194.3399,13
7921,194.3399,13
7922,194.3391,1
7923,194.34,1
7924,194.34,1
7925,194.34,1
7926,194.345,1
7927,194.345,1
7928,194.345,1
7929,194.345,1
7930,194.345,1
7931,194.34,1
7932,194.345,1
7933,194.34,1
7934,194.33,1
7935,194.33,1
7936,194.33,1
7937,194.33,1
7938,194.33,1
7939,194.3391,5
7940,194.3391,5
7941,194.335,1
7942,194.335,1
7943,194.33,1
7944,194.33,1
7945,194.331,2
7946,194.325,1
7947,194.325,1
7948,194.325,1
7949,194.325,1
7950,194.325,1
7951,194.325,1
7952,194.325,1
7953,194.29,3
7954,194.29,1
7955,194.3,1
7956,194.31,9
7957,194.3091,1
7958,194.3122,1
7959,194.3183,4
7960,194.3183,4
7961,194.325,1
7962,194.32,1
7963,194.32,1
7964,194.3195,5
7965,194.325,3
7966,194.325,1
7967,194.32,1
7968,194.32,1
7969,194.32,1
7970,194.32,1
7971,194.32,1
7972,194.32,1
7973,194.32,1
7974,194.32,1
7975,194.32,1
7976,194.315,2
7977,194.315,2
7978,194.315,1
7979,194.315,1
7980,194.315,1
7981,194.3101,1
7982,194.3132,1
7983,194.3,1
7984,194.305,5
7985,194.3028,2
7986,194.3028,2
7987,194.3028,2
7988,194.3091,1
7989,194.305,1
7990,194.3006,1
7991,194.305,1
7992,194.305,1
7993,194.3036,3
7994,194.31,1
7995,194.31,1
7996,194.31,1
7997,194.3064,1
7998,194.3064,1
7999,194.3064,1
8000,194.22,1
8001,194.22,1
8002,194.22,1
8003,194.22,1
8004,194.222,1
8005,194.21,1
8006,194.208,1
8007,194.19,14
8008,194.195,1
8009,194.205,1
8010,194.205,1
8011,194.205,1
8012,194.205,5
8013,194.205,5
8014,194.215,1
8015,194.2191,4
8016,194.2199,3
8017,194.25,1
8018,194.245,1
8019,194.24,1
8020,194.24,1
8021,194.2576,4
8022,194.2692,1
8023,194.265,1
8024,194.265,1
8025,194.2692,1
8026,194.2692,14
8027,194.27,1
8028,194.27,1
8029,194.27,1
8030,194.2818,1
8031,194.2804,1
8032,194.2804,1
8033,194.281,7
8034,194.281,7
8035,194.29,2
8036,194.272,7
8037,194.28,2
8038,194.26,1
8039,194.2601,5
8040,194.265,1
8041,194.26,1
8042,194.2599,1
8043,194.2599,1
8044,194.26,4
8045,194.265,1
8046,194.26,1
8047,194.255,1
8048,194.25,12
8049,194.24,1
8050,194.24,1
8051,194.24,1
8052,194.25,2
8053,194.255,5
8054,194.2695,1
8055,194.2695,1
8056,194.2695,1
8057,194.2652,14
8058,194.2601,1
8059,194.27,1
8060,194.27,1
8061,194.27,1
8062,194.28,1
8063,194.2813,1
8064,194.285,1
8065,194.28,10
8066,194.28,5
8067,194.275,3
8068,194.28,1
8069,194.28,1
8070,194.28,1
8071,194.275,2
8072,194.275,2
8073,194.275,2
8074,194.275,2
8075,194.275,2
8076,194.27,1
8077,194.27,1
8078,194.2755,30
8079,194.26,2
8080,194.26,2
8081,194.251,2
8082,194.251,2
8083,194.26,10
8084,194.26,10
8085,194.26,1
8086,194.26,1
8087,194.26,1
8088,194.26,1
8089,194.26,1
8090,194.275,4
8091,194.2701,1
8092,194.285,1
8093,194.29,1
8094,194.2991,1
8095,194.3,10
8096,194.31,1
8097,194.315,1
8098,194.3108,14
8099,194.31,1
8100,194.315,14
8101,194.325,1
8102,194.3239,10
8103,194.32,1
8104,194.3201,1
8105,194.3201,1
8106,194.3201,1
8107,194.3201,1
8108,194.3201,1
8109,194.36,1
8110,194.3401,3
8111,194.3401,3
8112,194.34,2
8113,194.34,2
8114,194.34,2
8115,194.34,2
8116,194.335,2
8117,194.32,1
8118,194.32,1
8119,194.325,1
8120,194.3212,10
8121,194.3212,10
8122,194.3289,3
8123,194.3301,5
8124,194.35,1
8125,194.35,1
8126,194.3266,1
8127,194.3356,1
8128,194.3356,1
8129,194.34,1
8130,194.34,1
8131,194.335,1
8132,194.335,1
8133,194.343,18
8134,194.343,18
8135,194.343,18
8136,194.343,18
8137,194.343,18
8138,194.35,1
8139,194.35,1
8140,194.35,1
8141,194.35,1
8142,194.34,1
8143,194.34,1
8144,194.33,1
8145,194.3299,1
8146,194.33,1
8147,194.3269,1
8148,194.3269,1
8149,194.3269,1
8150,194.3233,2
8151,194.325,2
8152,194.3299,6
8153,194.32,1
8154,194.345,1
8155,194.3456,2
8156,194.3456,2
8157,194.3456,2
8158,194.34,2
8159,194.34,2
8160,194.3478,2
8161,194.3478,2
8162,194.3478,2
8163,194.335,2
8164,194.34,1
8165,194.335,2
8166,194.325,1
8167,194.325,1
8168,194.33,1
8169,194.32,1
8170,194.32,1
8171,194.32,1
8172,194.32,1
8173,194.32,1
8174,194.32,1
8175,194.31,1
8176,194.3062,3
8177,194.3062,3
8178,194.3062,3
8179,194.305,1
8180,194.305,1
8181,194.29,1
8182,194.2867,1
8183,194.2867,1
8184,194.2788,1
8185,194.2788,1
8186,194.26,1
8187,194.27,1
8188,194.27,1
8189,194.28,1
8190,194.29,7
8191,194.28,7
8192,194.2705,5
8193,194.2705,5
8194,194.2705,5
8195,194.2657,5
8196,194.26,13
8197,194.2799,1
8198,194.2799,1
8199,194.2799,1
8200,194.2799,1
8201,194.2799,1
8202,194.275,5
8203,194.27,1
8204,194.27,1
8205,194.27,1
8206,194.27,1
8207,194.27,1
8208,194.27,2
8209,194.2625,2
8210,194.27,1
8211,194.2705,1
8212,194.27,1
8213,194.275,1
8214,194.27,1
8215,194.27,1
8216,194.27,1
8217,194.28,1
8218,194.28,1
8219,194.2778,14
8220,194.285,10
8221,194.285,10
8222,194.285,10
8223,194.29,14
8224,194.29,14
8225,194.29,14
8226,194.29,1
8227,194.29,1
8228,194.29,1
8229,194.29,1
8230,194.29,1
8231,194.2801,17
8232,194.285,1
8233,194.285,3
8234,194.28,1
8235,194.28,1
8236,194.28,1
8237,194.28,1
8238,194.2899,2
8239,194.27,1
8240,194.27,1
8241,194.27,1
8242,194.27,1
8243,194.27,1
8244,194.27,1
8245,194.27,1
8246,194.275,5
8247,194.2701,2
8248,194.2701,2
8249,194.2701,2
8250,194.2701,2
8251,194.2701,4
8252,194.2701,4
8253,194.2701,4
8254,194.28,1
8255,194.29,1
8256,194.29,1
8257,194.3,1
8258,194.295,1
8259,194.299,1
8260,194.3,2
8261,194.3,2
8262,194.3,2
8263,194.295,2
8264,194.2988,1
8265,194.3,1
8266,194.29,1
8267,194.3,1
8268,194.2958,1
8269,194.3,1
8270,194.3,1
8271,194.3,1
8272,194.31,1
8273,194.31,1
8274,194.3057,2
8275,194.3,1
8276,194.3,1
8277,194.3,1
8278,194.2956,2
8279,194.2956,2
8280,194.3047,2
8281,194.3047,2
8282,194.2999,1
8283,194.2999,2
8284,194.2999,2
8285,194.2999,2
8286,194.305,1
8287,194.31,1
8288,194.33,1
8289,194.3304,7
8290,194.335,1
8291,194.335,1
8292,194.34,1
8293,194.34,1
8294,194.3399,14
8295,194.3399,14
8296,194.335,3
8297,194.3388,5
8298,194.3363,1
8299,194.33,1
8300,194.33,1
8301,194.33,1
8302,194.33,1
8303,194.33,1
8304,194.33,1
8305,194.351,1
8306,194.3506,1
8307,194.3556,1
8308,194.3556,1
8309,194.35,1
8310,194.35,1
8311,194.35,1
8312,194.35,1
8313,194.32,1
8314,194.32,1
8315,194.325,1
8316,194.33,5
8317,194.34,1
8318,194.34,1
8319,194.32,1
8320,194.32,1
8321,194.32,1
8322,194.33,1
8323,194.33,1
8324,194.33,1
8325,194.33,1
8326,194.325,1
8327,194.325,1
8328,194.331,1
8329,194.335,1
8330,194.335,1
8331,194.3306,1
8332,194.335,2
8333,194.338,1
8334,194.3383,2
8335,194.3383,2
8336,194.345,1
8337,194.3407,6
8338,194.33,1
8339,194.33,1
8340,194.34,1
8341,194.33,1
8342,194.33,1
8343,194.32,1
8344,194.32,1
8345,194.315,1
8346,194.31,1
8347,194.31,1
8348,194.305,1
8349,194.3182,1
8350,194.3182,1
8351,194.3182,1
8352,194.3182,1
8353,194.3182,1
8354,194.3182,1
8355,194.3,1
8356,194.32,1
8357,194.3299,1
8358,194.3299,1
8359,194.3299,1
8360,194.34,1
8361,194.34,1
8362,194.33,1
8363,194.34,1
8364,194.34,1
8365,194.34,1
8366,194.34,2
8367,194.34,1
8368,194.355,2
8369,194.36,1
8370,194.36,1
8371,194.355,1
8372,194.36,3
8373,194.34,1
8374,194.335,1
8375,194.335,1
8376,194.32,1
8377,194.31,1
8378,194.31,1
8379,194.33,1
8380,194.325,7
8381,194.325,7
8382,194.325,5
8383,194.325,5
8384,194.35,1
8385,194.35,1
8386,194.35,1
8387,194.35,1
8388,194.35,1
8389,194.35,1
8390,194.35,1
8391,194.338,5
8392,194.3301,30
8393,194.3302,5
8394,194.34,1
8395,194.34,1
8396,194.335,1
8397,194.33,1
8398,194.345,1
8399,194.35,1
8400,194.3477,1
8401,194.3477,1
8402,194.3477,1
8403,194.35,1
8404,194.3409,3
8405,194.33,1
8406,194.33,2
8407,194.33,2
8408,194.3,1
8409,194.301,5
8410,194.301,5
8411,194.3,1
8412,194.3,1
8413,194.31,1
8414,194.31,1
8415,194.31,1
8416,194.31,1
8417,194.305,1
8418,194.305,1
8419,194.3167,5
8420,194.31,1
8421,194.31,1
8422,194.31,7
8423,194.32,10
8424,194.32,1
8425,194.32,5
8426,194.31,1
8427,194.31,1
8428,194.305,1
8429,194.31,1
8430,194.31,1
8431,194.31,1
8432,194.31,1
8433,194.3199,5
8434,194.3199,5
8435,194.29,1
8436,194.28,1
8437,194.275,1
8438,194.275,1
8439,194.27,1
8440,194.28,10
8441,194.28,10
8442,194.2793,9
8443,194.2793,9
8444,194.27,5
8445,194.27,5
8446,194.27,5
8447,194.265,1
8448,194.27,1
8449,194.2795,7
8450,194.2795,7
8451,194.2795,7
8452,194.2795,7
8453,194.2777,1
8454,194.27,1
8455,194.27,1
8456,194.27,1
8457,194.27,1
8458,194.27,1
8459,194.27,1
8460,194.27,1
8461,194.27,1
8462,194.275,1
8463,194.27,1
8464,194.27,1
8465,194.2748,1
8466,194.28,1
8467,194.275,10
8468,194.275,10
8469,194.28,1
8470,194.28,1
8471,194.28,1
8472,194.2739,3
8473,194.2739,3
8474,194.2739,3
8475,194.2739,3
8476,194.295,1
8477,194.295,1
8478,194.29,1
8479,194.29,1
8480,194.295,1
8481,194.29,1
8482,194.29,1
8483,194.29,1
8484,194.29,1
8485,194.29,1
8486,194.295,6
8487,194.3,1
8488,194.29,1
8489,194.29,1
8490,194.2949,1
8491,194.3,1
8492,194.3,1
8493,194.3,1
8494,194.3,1
8495,194.3,1
8496,194.3,1
8497,194.295,1
8498,194.295,1
8499,194.29,1
8500,194.29,1
8501,194.29,1
8502,194.28,1
8503,194.27,1
8504,194.27,1
8505,194.255,1
8506,194.26,4
8507,194.2586,2
8508,194.26,1
8509,194.26,1
8510,194.26,10
8511,194.26,10
8512,194.26,5
8513,194.26,5
8514,194.255,1
8515,194.245,1
8516,194.2483,1
8517,194.25,4
8518,194.2347,2
8519,194.23,1
8520,194.2473,9
8521,194.24,2
8522,194.2391,4
8523,194.23,1
8524,194.251,1
8525,194.25,1
8526,194.2971,2
8527,194.32,1
8528,194.31,1
8529,194.32,8
8530,194.32,8
8531,194.3,1
8532,194.3,1
8533,194.3099,4
8534,194.3081,10
8535,194.3081,10
8536,194.3089,5
8537,194.3089,5
8538,194.3089,5
8539,194.3018,3
8540,194.3018,3
8541,194.305,7
8542,194.305,7
8543,194.315,1
8544,194.3173,4
8545,194.3047,2
8546,194.3156,2
8547,194.3199,14
8548,194.32,1
8549,194.3294,5
8550,194.3299,1
8551,194.3129,2
8552,194.315,14
8553,194.31,3
8554,194.31,3
8555,194.31,1
8556,194.3001,1
8557,194.3,5
8558,194.3,5
8559,194.3,1
8560,194.3,1
8561,194.3,1
8562,194.3,1
8563,194.305,1
8564,194.3,1
8565,194.2999,2
8566,194.2999,2
8567,194.2999,2
8568,194.2999,2
8569,194.28,1
8570,194.275,1
8571,194.27,1
8572,194.27,1
8573,194.275,1
8574,194.265,1
8575,194.255,2
8576,194.255,2
8577,194.255,2
8578,194.25,1
8579,194.255,2
8580,194.255,10
8581,194.255,1
8582,194.255,1
8583,194.255,1
8584,194.25,1
8585,194.2509,2
8586,194.28,1
8587,194.29,1
8588,194.29,12
8589,194.29,12
8590,194.29,12
8591,194.29,12
8592,194.29,12
8593,194.29,12
8594,194.29,12
8595,194.29,12
8596,194.28,1
8597,194.2897,1
8598,194.279,2
8599,194.279,2
8600,194.279,2
8601,194.279,2
8602,194.26,2
8603,194.255,14
8604,194.255,2
8605,194.2538,14
8606,194.26,1
8607,194.255,4
8608,194.27,1
8609,194.265,3
8610,194.265,2
8611,194.265,1
8612,194.26,5
8613,194.25,10
8614,194.245,1
8615,194.24,1
8616,194.24,1
8617,194.2699,5
8618,194.2699,5
8619,194.2686,1
8620,194.2686,1
8621,194.255,1
8622,194.255,1
8623,194.255,1
8624,194.255,1
8625,194.255,1
8626,194.265,1
8627,194.265,1
8628,194.26,1
8629,194.26,1
8630,194.26,1
8631,194.26,1
8632,194.26,1
8633,194.26,1
8634,194.26,1
8635,194.26,1
8636,194.2686,5
8637,194.26,1
8638,194.2581,2
8639,194.2501,2
8640,194.25,1
8641,194.25,1
8642,194.25,1
8643,194.25,1
8644,194.25,1
8645,194.255,1
8646,194.255,1
8647,194.255,1
8648,194.27,1
8649,194.265,48
8650,194.28,1
8651,194.27,2
8652,194.285,14
8653,194.29,1
8654,194.29,1
8655,194.29,1
8656,194.285,14
8657,194.295,1
8658,194.298,1
8659,194.298,1
8660,194.305,10
8661,194.31,2
8662,194.31,1
8663,194.31,1
8664,194.3299,5
8665,194.318,1
8666,194.32,1
8667,194.31,1
8668,194.3205,14
8669,194.3205,14
8670,194.34,2
8671,194.32,1
8672,194.33,2
8673,194.32,1
8674,194.32,1
8675,194.315,5
8676,194.31,1
8677,194.3,1
8678,194.2901,5
8679,194.29,1
8680,194.28,8
8681,194.2887,2
8682,194.3,1
8683,194.31,1
8684,194.31,1
8685,194.305,2
8686,194.3,1
8687,194.3,1
8688,194.3,1
8689,194.31,1
8690,194.31,1
8691,194.31,1
8692,194.3062,2
8693,194.3062,2
8694,194.3062,2
8695,194.31,1
8696,194.31,1
8697,194.31,1
8698,194.31,1
8699,194.335,1
8700,194.33,1
8701,194.33,1
8702,194.33,1
8703,194.33,1
8704,194.33,1
8705,194.335,1
8706,194.36,1
8707,194.37,1
8708,194.36,1
8709,194.3542,1
8710,194.3542,1
8711,194.36,1
8712,194.36,1
8713,194.3687,1
8714,194.3687,1
8715,194.3687,1
8716,194.3687,1
8717,194.37,1
8718,194.37,1
8719,194.365,2
8720,194.38,1
8721,194.375,2
8722,194.375,1
8723,194.3786,2
8724,194.3718,3
8725,194.3793,2
8726,194.385,1
8727,194.3802,1
8728,194.3802,1
8729,194.3899,4
8730,194.385,1
8731,194.385,1
8732,194.381,1
8733,194.38,1
8734,194.38,1
8735,194.37,1
8736,194.37,1
8737,194.3602,1
8738,194.3642,1
8739,194.36,1
8740,194.35,2
8741,194.3588,1
8742,194.36,1
8743,194.36,1
8744,194.37,1
8745,194.37,1
8746,194.37,1
8747,194.38,5
8748,194.375,1
8749,194.37,1
8750,194.3691,4
8751,194.3691,4
8752,194.365,14
8753,194.3658,2
8754,194.37,1
8755,194.37,1
8756,194.38,2
8757,194.38,2
8758,194.38,2
8759,194.38,2
8760,194.38,10
8761,194.385,1
8762,194.3875,2
8763,194.385,1
8764,194.385,1
8765,194.385,1
8766,194.385,4
8767,194.38,1
8768,194.38,1
8769,194.38,11
8770,194.38,11
8771,194.38,1
8772,194.38,1
8773,194.3709,2
8774,194.379,2
8775,194.379,2
8776,194.3723,1
8777,194.375,4
8778,194.3799,5
8779,194.38,7
8780,194.38,7
8781,194.38,1
8782,194.38,2
8783,194.3899,2
8784,194.3899,2
8785,194.385,1
8786,194.39,1
8787,194.388,1
8788,194.395,3
8789,194.395,1
8790,194.395,1
8791,194.41,1
8792,194.415,10
8793,194.405,1
8794,194.42,1
8795,194.42,1
8796,194.4199,1
8797,194.415,1
8798,194.41,1
8799,194.41,1
8800,194.4,1
8801,194.3901,2
8802,194.3901,2
8803,194.394,1
8804,194.385,3
8805,194.3787,1
8806,194.3701,8
8807,194.365,6
8808,194.365,6
8809,194.365,4
8810,194.3699,1
8811,194.37,1
8812,194.365,1
8813,194.365,1
8814,194.355,1
8815,194.355,1
8816,194.355,1
8817,194.36,1
8818,194.36,1
8819,194.36,1
8820,194.36,1
8821,194.36,1
8822,194.365,1
8823,194.3889,2
8824,194.39,1
8825,194.39,2
8826,194.3801,1
8827,194.3897,3
8828,194.3897,3
8829,194.39,1
8830,194.3923,8
8831,194.3923,8
8832,194.3923,8
8833,194.3923,8
8834,194.3923,8
8835,194.3923,8
8836,194.39,1
8837,194.39,1
8838,194.39,1
8839,194.4,2
8840,194.4,2
8841,194.3898,1
8842,194.3898,1
8843,194.3898,1
8844,194.3898,1
8845,194.4,1
8846,194.4,1
8847,194.4,1
8848,194.4,1
8849,194.38,1
8850,194.3772,5
8851,194.37,1
8852,194.37,1
8853,194.37,1
8854,194.37,1
8855,194.3509,2
8856,194.355,5
8857,194.355,5
8858,194.36,1
8859,194.36,1
8860,194.368,11
8861,194.3625,1
8862,194.3622,1
8863,194.3622,1
8864,194.3788,1
8865,194.385,1
8866,194.385,1
8867,194.385,1
8868,194.385,1
8869,194.385,1
8870,194.385,1
8871,194.3899,1
8872,194.39,1
8873,194.39,1
8874,194.37,1
8875,194.3708,5
8876,194.3799,1
8877,194.37,1
8878,194.37,1
8879,194.3701,3
8880,194.38,1
8881,194.39,1
8882,194.39,1
8883,194.39,1
8884,194.3901,1
8885,194.405,3
8886,194.405,1
8887,194.4,1
8888,194.4,1
8889,194.4019,2
8890,194.4019,2
8891,194.39,1
8892,194.395,1
8893,194.3901,5
8894,194.395,2
8895,194.3989,1
8896,194.4,1
8897,194.4086,22
8898,194.4086,22
8899,194.4066,4
8900,194.4066,4
8901,194.405,1
8902,194.42,1
8903,194.435,1
8904,194.44,16
8905,194.435,5
8906,194.435,5
8907,194.44,1
8908,194.4399,1
8909,194.4399,1
8910,194.4347,1
8911,194.44,1
8912,194.44,1
8913,194.4301,5
8914,194.44,1
8915,194.435,3
8916,194.435,1
8917,194.435,1
8918,194.4318,1
8919,194.44,4
8920,194.44,1
8921,194.4341,10
8922,194.4341,10
8923,194.4341,10
8924,194.4318,3
8925,194.4399,5
8926,194.4386,1
8927,194.4386,1
8928,194.425,1
8929,194.425,1
8930,194.4199,3
8931,194.4199,3
8932,194.41,1
8933,194.41,1
8934,194.42,1
8935,194.42,1
8936,194.43,1
8937,194.4201,10
8938,194.43,2
8939,194.425,2
8940,194.425,2
8941,194.43,1
8942,194.4287,2
8943,194.43,1
8944,194.44,1
8945,194.44,1
8946,194.43,1
8947,194.43,1
8948,194.43,1
8949,194.42,1
8950,194.42,1
8951,194.42,1
8952,194.42,1
8953,194.42,1
8954,194.44,1
8955,194.44,3
8956,194.44,2
8957,194.43,1
8958,194.43,1
8959,194.43,1
8960,194.43,1
8961,194.415,1
8962,194.4199,11
8963,194.4199,11
8964,194.4191,5
8965,194.4191,5
8966,194.4199,1
8967,194.415,1
8968,194.42,1
8969,194.42,1
8970,194.42,1
8971,194.42,1
8972,194.42,1
8973,194.42,1
8974,194.42,2
8975,194.4253,1
8976,194.425,2
8977,194.4218,1
8978,194.4218,1
8979,194.43,1
8980,194.43,1
8981,194.4352,1
8982,194.435,5
8983,194.44,6
8984,194.4184,1
8985,194.435,2
8986,194.4187,4
8987,194.4187,4
8988,194.4187,4
8989,194.4126,10
8990,194.4101,5
8991,194.4199,1
8992,194.4199,1
8993,194.4199,1
8994,194.43,1
8995,194.44,2
8996,194.435,1
8997,194.435,1
8998,194.435,1
8999,194.435,1
9000,194.435,2
9001,194.445,1
9002,194.445,1
9003,194.4499,10
9004,194.42,1
9005,194.42,1
9006,194.42,1
9007,194.415,1
9008,194.415,1
9009,194.42,5
9010,194.42,1
9011,194.43,10
9012,194.43,1
9013,194.43,1
9014,194.4268,1
9015,194.42,1
9016,194.4199,3
9017,194.425,1
9018,194.425,1
9019,194.425,1
9020,194.425,1
9021,194.425,1
9022,194.433,10
9023,194.433,10
9024,194.433,10
9025,194.433,10
9026,194.4301,5
9027,194.435,1
9028,194.435,1
9029,194.43,1
9030,194.43,1
9031,194.425,1
9032,194.425,1
9033,194.425,1
9034,194.425,1
9035,194.425,10
9036,194.4314,2
9037,194.44,1
9038,194.44,1
9039,194.44,1
9040,194.45,1
9041,194.45,1
9042,194.445,2
9043,194.4482,5
9044,194.45,1
9045,194.45,1
9046,194.45,1
9047,194.44,5
9048,194.434,5
9049,194.435,1
9050,194.425,1
9051,194.415,3
9052,194.4056,2
9053,194.4097,1
9054,194.405,1
9055,194.405,1
9056,194.41,10
9057,194.41,10
9058,194.41,10
9059,194.41,10
9060,194.4,1
9061,194.405,1
9062,194.41,1
9063,194.4,1
9064,194.4003,6
9065,194.405,1
9066,194.41,1
9067,194.41,1
9068,194.415,2
9069,194.415,2
9070,194.4176,2
9071,194.42,1
9072,194.42,1
9073,194.42,1
9074,194.42,1
9075,194.42,1
9076,194.42,1
9077,194.41,2
9078,194.41,2
9079,194.41,1
9080,194.41,1
9081,194.41,1
9082,194.4088,1
9083,194.4088,1
9084,194.4,1
9085,194.3951,1
9086,194.4,1
9087,194.3999,5
9088,194.38,1
9089,194.385,2
9090,194.38,4
9091,194.38,5
9092,194.38,5
9093,194.38,7
9094,194.38,7
9095,194.38,7
9096,194.375,5
9097,194.375,5
9098,194.375,5
9099,194.3731,1
9100,194.3731,1
9101,194.405,1
9102,194.405,1
9103,194.39,1
9104,194.39,1
9105,194.3956,14
9106,194.3956,14
9107,194.3899,1
9108,194.385,4
9109,194.385,4
9110,194.385,4
9111,194.38,1
9112,194.38,1
9113,194.38,2
9114,194.38,2
9115,194.39,1
9116,194.3947,1
9117,194.4,1
9118,194.405,1
9119,194.405,1
9120,194.4101,2
9121,194.4101,2
9122,194.405,1
9123,194.405,1
9124,194.41,1
9125,194.41,1
9126,194.395,1
9127,194.395,2
9128,194.395,2
9129,194.4,1
9130,194.4,1
9131,194.4083,1
9132,194.4083,1
9133,194.4083,1
9134,194.42,1
9135,194.42,8
9136,194.43,2
9137,194.43,2
9138,194.425,1
9139,194.425,1
9140,194.42,1
9141,194.42,1
9142,194.42,1
9143,194.42,1
9144,194.42,1
9145,194.425,3
9146,194.445,1
9147,194.445,1
9148,194.445,1
9149,194.445,1
9150,194.445,1
9151,194.4417,2
9152,194.45,1
9153,194.44,1
9154,194.445,3
9155,194.44,1
9156,194.44,1
9157,194.43,1
9158,194.415,1
9159,194.415,1
9160,194.4199,4
9161,194.4199,4
9162,194.42,1
9163,194.4199,22
9164,194.4199,22
9165,194.42,1
9166,194.41,1
9167,194.41,1
9168,194.4055,7
9169,194.41,1
9170,194.404,1
9171,194.404,1
9172,194.404,1
9173,194.4,1
9174,194.405,1
9175,194.405,1
9176,194.405,12
9177,194.405,12
9178,194.41,1
9179,194.41,1
9180,194.41,1
9181,194.41,1
9182,194.41,1
9183,194.41,1
9184,194.4,1
9185,194.4,1
9186,194.4,1
9187,194.4,2
9188,194.4,1
9189,194.3921,1
9190,194.39,1
9191,194.4,1
9192,194.4,4
9193,194.4046,1
9194,194.4046,1
9195,194.405,1
9196,194.41,1
