volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
748.0,187.815,187.815,187.815,187.815,187.815,1705598178000,12,11505,2024-01-18 11:16:18,187.4533758648431
687.0,187.821,187.82,187.82,187.82,187.82,1705598179000,29,11506,2024-01-18 11:16:19,187.45338249317976
3474.0,187.8434,187.83,187.85,187.85,187.83,1705598180000,38,11507,2024-01-18 11:16:20,187.45341804960773
1376.0,187.8568,187.85,187.87,187.87,187.85,1705598181000,26,11508,2024-01-18 11:16:21,187.45343261504152
1155.0,187.8802,187.8859,187.88,187.8859,187.875,1705598182000,18,11509,2024-01-18 11:16:22,187.4534455495095
2479.0,187.8786,187.8788,187.8784,187.8789,187.8778,1705598183000,8,11510,2024-01-18 11:16:23,187.45347320429988
585.0,187.8704,187.87,187.87,187.87,187.87,1705598184000,9,11511,2024-01-18 11:16:24,187.45347960394838
771.0,187.8657,187.8656,187.8672,187.8672,187.8656,1705598185000,7,11512,2024-01-18 11:16:25,187.45348794297803
1656.0,187.8586,187.86,187.86,187.86,187.855,1705598186000,25,11513,2024-01-18 11:16:26,187.45350554442186
373.0,187.8557,187.859,187.8501,187.859,187.8501,1705598187000,5,11514,2024-01-18 11:16:27,187.45350948040704
1879.0,187.8503,187.85,187.855,187.855,187.85,1705598188000,5,11515,2024-01-18 11:16:28,187.453529040693
392.0,187.8482,187.855,187.85,187.855,187.85,1705598189000,8,11516,2024-01-18 11:16:29,187.45353309955146
553.0,187.8534,187.8551,187.8555,187.8555,187.8501,1705598190000,8,11517,2024-01-18 11:16:30,187.45353890073963
1743.0,187.8428,187.85,187.84,187.85,187.84,1705598191000,29,11518,2024-01-18 11:16:31,187.45355669971076
1012.0,187.84,187.84,187.8399,187.84,187.8399,1705598192000,14,11519,2024-01-18 11:16:32,187.45356695885823
1492.0,187.8296,187.835,187.83,187.835,187.825,1705598193000,30,11520,2024-01-18 11:16:33,187.45358167597752
528.0,187.8349,187.835,187.835,187.835,187.835,1705598194000,8,11521,2024-01-18 11:16:34,187.45358695731065
824.0,187.8374,187.835,187.8384,187.8384,187.835,1705598195000,9,11522,2024-01-18 11:16:35,187.45359525313444
1661.0,187.8385,187.835,187.84,187.84,187.83,1705598196000,20,11523,2024-01-18 11:16:36,187.45361202249705
496.0,187.8472,187.84,187.85,187.85,187.84,1705598197000,9,11524,2024-01-18 11:16:37,187.45361714298684
1701.0,187.8544,187.85,187.86,187.86,187.845,1705598198000,16,11525,2024-01-18 11:16:38,187.45363502358654
3297.0,187.8612,187.86,187.86,187.865,187.86,1705598199000,27,11526,2024-01-18 11:16:39,187.45367026447752
604.0,187.8694,187.8699,187.87,187.87,187.8699,1705598200000,14,11527,2024-01-18 11:16:40,187.4536768497269
